,name,logFC,AveExpr,t,P.Value,adj.P.Val,B,length
1818,FBgn0022349,0.186819048,6.003304713,3.37270034,0.009286294,0.042594711,-3.726589588,2616.259853
1819,FBgn0022355,-0.352083014,10.71110747,-3.662565882,0.006023725,0.031013734,-3.617963073,1833.211716
1820,FBgn0022359,0.180363754,5.00583173,1.687970579,0.128661189,0.283786734,-6.147105884,1161.06275
1821,FBgn0022361,0.316251287,8.9951286,9.903026288,7.21E-06,0.000357574,3.780607046,2037.305649
1822,FBgn0022382,-0.05878372,8.758256099,-1.524103374,0.164766562,0.338502466,-6.837073004,3786.141844
1823,FBgn0022699,0.003855697,5.167096922,0.038272187,0.970378488,0.983441204,-7.552777201,2500.06275
1824,FBgn0022700,-1.472540599,-1.753215392,-0.983804709,0.353115307,0.561089228,-5.315484854,1288.6247
1825,FBgn0022702,-1.191100671,-0.91901412,-2.066926898,0.071436651,0.191581964,-4.140540875,1689.328848
1826,FBgn0022709,-0.109007327,6.208869534,-1.861967742,0.098420881,0.241581647,-6.139066046,854.8170271
1827,FBgn0022710,0.194839204,5.552961644,2.836428116,0.021212627,0.078801834,-4.499773976,7041.014605
1828,FBgn0022724,-0.088349882,3.020199882,-0.543664043,0.601017615,0.78451271,-6.778740174,1156.06275
1829,FBgn0022740,-0.576914716,-3.826568069,-1.122276924,0.293269463,0.513540768,-4.998749251,898.769
1830,FBgn0022764,0.137388549,8.472274771,2.468418319,0.037876329,0.120602824,-5.411151333,8358.47283
1831,FBgn0022768,0.068634609,5.83320971,1.165213565,0.276439424,0.493649343,-6.991566202,5490.06275
1832,FBgn0022770,-0.155400457,-1.960497489,-0.336448102,0.74491169,0.901954401,-5.700926823,1053.06275
1833,FBgn0022774,-0.687910687,3.815874722,-5.912400333,0.000313836,0.003728164,0.380703006,1316.06275
1834,FBgn0022786,0.043214854,4.286339034,0.541205927,0.602635962,0.785402189,-7.163810971,3235.06275
1835,FBgn0022787,-0.162543786,6.977767252,-3.603479189,0.006573523,0.033048385,-3.491066211,6006.167109
1836,FBgn0022800,0.629963111,1.69942956,2.767819236,0.02362092,0.085237552,-3.570220997,2754.06275
1837,FBgn0022893,-0.491871823,6.306383149,-9.901359698,7.22E-06,0.000357574,3.971950828,1459.248666
1838,FBgn0022935,0.058513448,5.48407267,1.062872481,0.317888965,0.539277291,-7.032728807,3048.06275
1839,FBgn0022936,0.156930328,2.594159354,1.111984715,0.29742316,0.518681651,-6.166461549,880.06275
1840,FBgn0022942,-0.028959374,5.359350271,-0.494247222,0.633992166,0.813748471,-7.462897687,3051.06275
1841,FBgn0022943,-0.052296767,4.029214816,-0.592648948,0.569263412,0.756206572,-7.058731972,415.401625
1842,FBgn0022959,0.079100791,7.181072813,0.977839784,0.355888225,0.564237809,-7.368431481,2356.333357
1843,FBgn0022960,0.117119112,5.660538753,2.459255107,0.0384295,0.121922937,-5.124546335,3282.191932
1844,FBgn0022981,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,2342.06275
1845,FBgn0022984,0.215256522,7.129257157,4.795950021,0.00124171,0.009651882,-1.723519306,1365.37206
1846,FBgn0022985,-0.094311561,6.443734602,-1.303912631,0.22738569,0.427266985,-6.927761157,2724.149714
1847,FBgn0022986,0.16157912,7.462723633,3.122570302,0.013602038,0.056666437,-4.295049411,1784.117435
1848,FBgn0022987,-0.039885013,7.166833294,-0.626176335,0.548089279,0.736106308,-7.659117932,3707.787683
1849,FBgn0023000,-0.296964649,2.704793698,-2.203101945,0.057634546,0.164065047,-4.726631587,1873.532251
1850,FBgn0023001,-0.421191828,-0.9900663,-0.820304403,0.435047567,0.637921107,-5.556488791,3922.56275
1851,FBgn0023023,-0.04793119,8.179066756,-0.816055291,0.437340865,0.637921107,-7.588841552,2407.158311
1852,FBgn0023076,-0.520928012,4.423300728,-5.088112039,0.000851929,0.007389159,-0.838622875,3927.540562
1853,FBgn0023081,0.028129675,6.925720776,0.771383912,0.461949178,0.65968323,-7.529243885,4923.06275
1854,FBgn0023083,-0.153067046,6.570484768,-3.540885404,0.007214426,0.035377335,-3.544008273,3236.426495
1855,FBgn0023090,0.383319577,-0.178122852,1.042131496,0.326855675,0.548353539,-5.487879,4519.06275
1856,FBgn0023091,0.019731415,1.037762808,0.080825954,0.937502311,0.967233065,-6.329594676,3107.06275
1857,FBgn0023094,-0.263275807,5.335781113,-3.475159999,0.007959107,0.038031349,-3.434418295,1440.06275
1858,FBgn0023095,-0.02822486,6.724995279,-0.495806613,0.632937736,0.813166425,-7.693328233,4651.543967
1859,FBgn0023096,-0.48446143,-1.207701513,-1.546199009,0.159415447,0.330850317,-4.7880089,12636.06275
1860,FBgn0023097,-0.142892958,7.375347676,-3.97410717,0.003830946,0.02224762,-2.952518145,5618.055411
1861,FBgn0023129,1.555108444,7.100875219,24.0396675,6.04E-09,2.77E-05,11.44117645,1344.06275
1862,FBgn0023130,0.087291785,5.10762207,1.516004218,0.166767916,0.341766189,-6.406537864,2024.939455
1863,FBgn0023143,-0.294756384,7.511914914,-10.02901743,6.54E-06,0.000343409,3.969708137,4158.06275
1864,FBgn0023167,-0.423129596,2.503956558,-2.052422777,0.073084166,0.194849584,-4.891870907,559.238375
1865,FBgn0023169,0.261954249,7.480540801,6.163411517,0.000235717,0.003060967,0.052000049,2557.946333
1866,FBgn0023170,0.044470535,8.533969681,0.937269749,0.375181197,0.576323189,-7.502219756,116.42575
1867,FBgn0023171,0.435121299,3.710556386,5.748073576,0.000380181,0.004267115,0.193444517,923.06275
1868,FBgn0023172,0.545534055,8.222173,5.520173682,0.000498961,0.005089767,-0.812524607,7609.01554
1869,FBgn0023174,-0.050386226,5.492635746,-0.549392908,0.597255001,0.781444246,-7.460601458,849.06275
1870,FBgn0023175,0.080759465,5.223491793,1.048951039,0.323886103,0.545515112,-6.989394807,791.070625
1871,FBgn0023177,0.228307795,5.260004205,2.904434742,0.019074321,0.072964459,-4.327669794,1740.466703
1872,FBgn0023178,-0.652819169,6.529291607,-4.610325321,0.001587706,0.011592395,-1.919333579,495.278375
1873,FBgn0023179,-0.13694432,9.639335315,-2.874247966,0.019994611,0.075621745,-4.825487454,3806.06275
1874,FBgn0023180,0.67006912,1.463101119,3.328368658,0.009931036,0.044721432,-2.658353158,787.071875
1875,FBgn0023181,0.138697418,3.00409157,1.336087992,0.217116737,0.412684745,-6.038506349,1430.06275
1876,FBgn0023197,-0.158163469,-3.430327444,-0.21957813,0.831522931,0.94621965,-5.564565273,715.8889846
1877,FBgn0023212,0.004967962,5.780285942,0.092632606,0.928400314,0.963087046,-7.679900037,1022.06275
1878,FBgn0023213,0.088064248,8.24362838,1.909519319,0.091404482,0.229317572,-6.260940055,5531.008221
1879,FBgn0023214,0.413719066,0.605428279,2.030340171,0.075663481,0.200171927,-4.42829968,1269.06275
1880,FBgn0023215,0.299151011,6.337733783,2.609665276,0.030298407,0.101843313,-4.998901659,3345.346028
1881,FBgn0023216,0.203002037,4.129428364,1.685524242,0.129142234,0.284496905,-5.917852755,2403.074532
1882,FBgn0023388,-0.226298338,8.339341255,-5.869396676,0.000329877,0.003863289,-0.369745318,5144.368256
1883,FBgn0023395,0.270206648,-2.530368401,0.342546618,0.740483712,0.898839576,-5.629330905,2881.553463
1884,FBgn0023407,-0.302891625,7.914860659,-9.748915647,8.13E-06,0.000378424,3.706979812,7900.070346
1885,FBgn0023415,1.152203892,-1.881993586,1.647875105,0.136757342,0.295526705,-4.593009639,698.1725273
1886,FBgn0023416,-0.078817696,8.697819165,-1.063983868,0.317413947,0.538874873,-7.385478099,4792.250975
1887,FBgn0023441,-0.527643083,2.968799334,-2.600033629,0.0307625,0.102811897,-4.182009117,3175.414095
1888,FBgn0023458,0.161827113,8.677742864,2.845570278,0.020911357,0.078268859,-4.819346207,10954.06275
1889,FBgn0023477,0.09597341,5.703385736,1.083645876,0.309101526,0.529217001,-7.055754223,931.06275
1890,FBgn0023479,-0.972285702,8.310149825,-19.61761626,3.16E-08,3.87E-05,9.690377217,3768.343898
1891,FBgn0023489,0.709920866,-0.454382082,1.740757112,0.11867648,0.272637115,-4.634069128,1695.06275
1892,FBgn0023495,0.32477584,-1.720323719,0.837725977,0.42573147,0.629129364,-5.4475743,1249.06275
1893,FBgn0023496,-0.68528604,-2.973408465,-1.050132509,0.323373761,0.545515112,-5.131989256,1387.696795
1894,FBgn0023506,0.057319819,3.912673782,0.803452011,0.44419159,0.644228828,-6.870127782,1544.06275
1895,FBgn0023507,0.067785213,5.817385936,0.645015207,0.536397258,0.726044635,-7.464646359,1695.300636
1896,FBgn0023508,0.281580602,6.583122785,5.222148065,0.000719639,0.006575884,-1.077330408,3491.036956
1897,FBgn0023509,0.340908154,4.518417094,3.596201102,0.006644841,0.033311762,-3.050213008,3274.06275
1898,FBgn0023510,-0.008412749,7.368962736,-0.206394506,0.841473842,0.94621965,-7.866724135,6531.06275
1899,FBgn0023511,0.415788401,5.384679468,6.665832504,0.000136038,0.002164129,0.923262848,3373.2128
1900,FBgn0023512,0.314615605,4.666756242,6.726669652,0.000127534,0.002077996,1.141174057,2262.06275
1901,FBgn0023513,0.816127832,4.379415414,8.161599828,3.12E-05,0.000826337,2.72345171,3230.91603
1902,FBgn0023514,-0.032346356,4.169881137,-0.427235074,0.680114796,0.851928811,-7.190581337,1519.06275
1903,FBgn0023515,0.721139163,3.816354649,8.652764544,2.01E-05,0.000628628,3.287071147,3239.894908
1904,FBgn0023516,0.30553935,4.588608864,5.134899013,0.000802963,0.007063805,-0.820695055,1789.20805
1905,FBgn0023517,-0.057418687,3.263532996,-0.369809257,0.720816001,0.884649245,-6.941802696,914.8403083
1906,FBgn0023518,0.084349145,6.145245473,1.555286575,0.157260273,0.327429798,-6.561778753,8069.832396
1907,FBgn0023519,-0.460397799,4.782111738,-5.643169304,0.000430493,0.004640166,-0.19205197,772.9833647
1908,FBgn0023520,0.41389761,7.936403498,5.290412475,0.000661015,0.006224153,-1.100198008,2156.06275
1909,FBgn0023521,0.047789229,2.588133502,0.3728721,0.718619759,0.882723416,-6.725936635,920.06275
1910,FBgn0023522,0.305890738,4.517119781,3.307224492,0.010254971,0.045799246,-3.504116673,1533.143261
1911,FBgn0023523,-0.133982946,-0.494837809,-0.283563638,0.783714651,0.932537871,-5.924448985,1082.06275
1912,FBgn0023524,0.348013802,7.468795037,11.46836096,2.31E-06,0.000205538,5.109108652,3794.819171
1913,FBgn0023525,0.091502896,4.68737606,1.423826666,0.191113194,0.376318427,-6.421838088,932.0404007
1914,FBgn0023526,0.661607085,6.065403649,9.939207685,7.01E-06,0.000351003,4.036250184,5056.820149
1915,FBgn0023527,0.130822642,4.063591909,1.652747346,0.135749157,0.294262533,-5.945071563,1736.06275
1916,FBgn0023528,0.285370754,6.846284933,8.010507013,3.58E-05,0.000897042,2.162595634,2547.938971
1917,FBgn0023529,-0.255943025,7.345440924,-6.425900403,0.00017621,0.002529797,0.379422252,3170.923322
1918,FBgn0023530,0.386535967,3.701786676,4.555837465,0.001708132,0.01221818,-1.400421765,644.20225
1919,FBgn0023531,0.105636028,10.10753717,2.484752123,0.036910088,0.118329153,-5.472141759,6378.506617
1920,FBgn0023534,0.141716737,6.33884286,2.513214736,0.035285354,0.114186649,-5.153967426,947.7892106
1921,FBgn0023535,-0.193838174,-0.094488253,-0.409992336,0.692227371,0.862420099,-5.953156517,1058.06275
1922,FBgn0023536,0.26904772,4.393759444,4.302072869,0.002414875,0.015974714,-1.948996995,2160.06275
1923,FBgn0023537,0.384199587,7.890264154,7.985110119,3.67E-05,0.000908709,2.058993261,1784.183969
1924,FBgn0023540,0.783780503,3.507002588,5.609767592,0.000448009,0.004770515,0.075707197,1526.536491
1925,FBgn0023541,0.904700913,2.50327384,4.430463448,0.002024417,0.013867504,-1.265218921,1500.06275
1926,FBgn0023542,0.292835031,4.338590696,2.31099006,0.048594254,0.145174301,-5.04090423,1606.06275
1927,FBgn0023545,-0.076172056,5.885338153,-1.115894636,0.295839727,0.516627693,-7.055249551,1018.06275
1928,FBgn0023549,0.078136824,3.884888471,0.744917718,0.4769554,0.668548162,-6.909022745,2630.68085
1929,FBgn0023550,0.036684549,-1.26340474,0.071395809,0.944779269,0.969362811,-5.849777857,1496.06275
1930,FBgn0024150,-0.055364463,5.235442848,-0.782326188,0.45583741,0.656251096,-7.239359786,4667.068541
1931,FBgn0024177,0.426848466,-3.918688768,0.964942377,0.36193959,0.566869561,-5.128814348,1261.404
1932,FBgn0024179,-0.034633605,7.034191575,-0.928429525,0.379485596,0.580528008,-7.402519034,4032.06275
1933,FBgn0024182,-0.166965554,4.072920528,-1.358995292,0.210049454,0.402787926,-6.333163774,5265.06275
1934,FBgn0024183,-0.239765594,8.046128086,-4.127090798,0.003083017,0.019018241,-2.767225422,2897.167285
1935,FBgn0024184,-0.145510276,2.20571421,-0.687685131,0.510474925,0.700590379,-6.426329606,2801.81834
1936,FBgn0024187,0.190251184,7.39587946,3.398520078,0.008931225,0.041316087,-3.850076313,4668.212805
1937,FBgn0024188,-0.132217265,5.165787751,-1.475156711,0.177195304,0.357514446,-6.473287658,623.215875
1938,FBgn0024189,0.051684057,7.954436981,0.94646816,0.370740596,0.572375012,-7.456630083,8356.587242
1939,FBgn0024191,-0.169476423,3.1037768,-1.30716019,0.226330835,0.425772974,-6.103756365,2551.166293
1940,FBgn0024194,0.693387202,1.496418475,3.647336402,0.006160598,0.031555262,-2.189325216,1488.06275
1941,FBgn0024196,-0.106523957,5.354104391,-1.311074929,0.225064789,0.424355348,-6.723138353,342.701125
1942,FBgn0024222,0.191440301,2.479071539,1.151686637,0.281655435,0.500550885,-6.08721054,2303.06275
1943,FBgn0024227,1.151718192,-0.262703057,2.991753787,0.016650983,0.065934144,-2.898479872,998.06275
1944,FBgn0024230,-0.039778276,4.744859033,-0.532221663,0.608570709,0.790154019,-7.293585472,1467.06275
1945,FBgn0024232,0.189222544,8.496070075,4.058209761,0.003398336,0.020396694,-2.899272437,5909.210754
1946,FBgn0024234,0.314427553,4.841532196,3.975983284,0.003820677,0.022223252,-2.547071884,1497.976263
1947,FBgn0024236,0.027612135,6.487660838,0.616118497,0.554392461,0.742548304,-7.591308232,3898.940298
1948,FBgn0024238,0.079564125,7.468361792,1.426265275,0.190430895,0.375184843,-6.880433763,3199.355031
1949,FBgn0024244,-0.03980766,1.00846279,-0.210768516,0.838168927,0.94621965,-6.300821431,2265.456206
1950,FBgn0024245,-0.020035777,4.678528804,-0.320087282,0.756840125,0.91013484,-7.374972012,2450.68775
1951,FBgn0024248,0.528653044,6.621241152,11.44303235,2.35E-06,0.000206512,5.157004025,2990.136155
1952,FBgn0024249,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,527.253875
1953,FBgn0024250,-0.198481354,3.489006431,-1.747123739,0.11752208,0.270993415,-5.642113368,3009.06275
1954,FBgn0024251,-0.081502768,7.095241861,-1.829144273,0.10355871,0.250695781,-6.295050511,3177.011646
1955,FBgn0024273,-0.033955983,6.275456789,-0.894322655,0.39643023,0.598065411,-7.34164305,2514.585891
1956,FBgn0024277,-0.016616154,9.441809355,-0.510192552,0.623252326,0.804141363,-7.87745686,4091.404993
1957,FBgn0024285,-0.08056723,5.862737525,-1.499827112,0.170830421,0.348468315,-6.587195939,1949.06275
1958,FBgn0024288,0.408026091,-1.458257251,0.842926569,0.422977488,0.626345392,-5.476470782,1864.06275
1959,FBgn0024289,-3.059668862,3.098924548,-8.47057524,2.36E-05,0.000693994,3.258622884,1010.06275
1960,FBgn0024291,-0.789995552,6.525186101,-10.62634862,4.18E-06,0.000268911,4.544821133,3624.06275
1961,FBgn0024293,-0.867518348,7.408964495,-10.7831706,3.73E-06,0.000258688,4.59241334,1144.06275
1962,FBgn0024294,-0.269941191,0.076644535,-0.775466699,0.459662406,0.659531922,-5.772793302,1109.06275
1963,FBgn0024314,-0.245763242,4.430654672,-4.528594184,0.001772017,0.012522431,-1.628119284,2407.06275
1964,FBgn0024315,-0.35426989,7.668665921,-6.491990115,0.000163977,0.002433535,0.435126677,2184.544167
1965,FBgn0024319,0.046853244,-3.720568456,0.081605146,0.9369013,0.967144048,-5.555785836,1360.103488
1966,FBgn0024320,0.37259566,8.850836984,5.732155522,0.000387382,0.004327919,-0.574200683,3995.895279
1967,FBgn0024321,-0.039237721,5.724042416,-0.609200244,0.558752487,0.746612127,-7.47080313,3144.305495
1968,FBgn0024326,0.072840133,7.478555008,1.173269706,0.273370319,0.490096025,-7.186408344,3925.06275
1969,FBgn0024329,0.097546986,5.631184196,1.468099558,0.179054246,0.359402162,-6.584537148,5129.280373
1970,FBgn0024330,0.068189788,4.418093109,0.659770644,0.527344652,0.717170386,-7.124559135,1441.772609
1971,FBgn0024352,-0.16573637,5.544722596,-3.348923533,0.009626428,0.043699204,-3.678716708,1838.06275
1972,FBgn0024360,0.111712775,3.824690703,1.38364308,0.202667061,0.393021659,-6.231140048,1545.418789
1973,FBgn0024361,-0.564743989,-2.636368014,-0.635059621,0.542557382,0.73121879,-5.479344499,760.7060116
1974,FBgn0024362,0.088888151,5.774501704,1.600529561,0.146916663,0.311514666,-6.435834978,2070.469376
1975,FBgn0024364,0.364599352,2.816231104,2.774657306,0.023368773,0.084756122,-3.867861128,2275.06275
1976,FBgn0024365,0.41094345,6.133120185,9.138078259,1.33E-05,0.000510893,3.325376946,3702.06275
1977,FBgn0024366,-0.17891156,-2.14800669,-0.281211096,0.785456712,0.933778747,-5.694277323,4219.798512
1978,FBgn0024371,0.45797866,4.475978116,4.207867383,0.002752733,0.017557871,-2.106351321,1303.545555
1979,FBgn0024432,0.116682417,6.118696443,1.315405113,0.223671392,0.422520422,-6.865372278,631.211125
1980,FBgn0024491,-0.063691084,3.525221814,-0.512900695,0.621437616,0.802419494,-6.95475693,502.2260207
1981,FBgn0024509,-0.14432523,5.213854904,-1.221772861,0.255474607,0.466690377,-6.796871391,1158.06275
1982,FBgn0024510,-0.399399339,3.192917203,-4.202648258,0.002772881,0.017646404,-1.774519908,3815.06275
1983,FBgn0024542,-0.037561393,3.777900634,-0.250676089,0.808180567,0.94621965,-7.141358544,1081.700714
1984,FBgn0024555,0.282676408,8.396768314,10.42455767,4.85E-06,0.000292235,4.245179002,5289.969929
1985,FBgn0024556,-0.476386773,6.249532272,-6.105380418,0.000251665,0.003182958,0.109836339,1538.417461
1986,FBgn0024558,0.336109835,3.795447406,3.739838484,0.00537732,0.028510935,-2.635108037,943.06275
1987,FBgn0024689,0.022943225,5.328418423,0.374985926,0.71710563,0.881709839,-7.512700712,2248.914979
1988,FBgn0024698,-0.088770224,4.477673418,-1.304340096,0.227246605,0.42709619,-6.513997292,4618.46393
1989,FBgn0024728,0.244269298,7.808020811,4.6085416,0.0015915,0.011614069,-2.041992386,2583.383604
1990,FBgn0024732,0.041371323,6.196153444,0.635502777,0.542282284,0.730988003,-7.53603133,1968.06275
1991,FBgn0024733,0.089625252,9.247339001,1.9605631,0.084404469,0.217771574,-6.243707596,602.5790816
1992,FBgn0024734,-0.052559652,7.593909602,-0.932321973,0.377585885,0.578645649,-7.445015291,2665.835925
1993,FBgn0024740,-0.563535333,-0.565456312,-2.112689687,0.066471791,0.181613784,-4.117036309,1685.668163
1994,FBgn0024754,0.001265675,6.563313092,0.02816493,0.978198464,0.987033172,-7.808416008,1641.238567
1995,FBgn0024804,-0.083826759,6.442434941,-2.150420739,0.062633024,0.174108427,-5.738302029,1275.014876
1996,FBgn0024806,0.097704566,8.547601234,1.944055211,0.086610189,0.221594263,-6.228357411,5740.604147
1997,FBgn0024807,-0.069321171,9.472679062,-1.249353424,0.245736917,0.453373339,-7.222079807,2885.399296
1998,FBgn0024811,0.231423122,7.232592376,5.647914512,0.000428067,0.004632257,-0.578581869,988.5912872
1999,FBgn0024814,-0.316369429,6.213636543,-3.490638616,0.007776703,0.037299029,-3.572308281,929.1405951
2000,FBgn0024833,0.041546557,5.73401737,0.513530312,0.621016105,0.802022359,-7.530626181,1570.06275
2001,FBgn0024836,-0.037080312,7.908854375,-0.436757389,0.673467201,0.846161887,-7.824060776,12569.14305
2002,FBgn0024841,-0.067438279,5.466709137,-0.661132525,0.526513816,0.716386526,-7.382594291,540.247125
2003,FBgn0024846,0.152975334,4.960645583,2.22854633,0.055363056,0.159610723,-5.332015594,1636.06275
2004,FBgn0024887,0.380655875,3.850918452,3.855915261,0.004541315,0.025138848,-2.472326936,1268.06275
2005,FBgn0024889,0.081088729,6.492535444,1.807123836,0.107146248,0.25506786,-6.26004012,2137.06275
2006,FBgn0024897,0.428724318,-3.140086432,0.582141307,0.575994245,0.762413821,-5.456463818,1957.357934
2007,FBgn0024909,0.101098629,3.300814937,0.7644829,0.465831587,0.662307974,-6.715154848,1538.883633
2008,FBgn0024912,1.205375279,3.583795255,8.517795692,2.27E-05,0.000676956,3.210956959,1110.06275
