,name,logFC,logCPM,PValue,length
2645,FBgn0028700,0.089993392,3.074731605,0.620940788,1092.288121
2646,FBgn0028703,0.185393113,8.690513136,0.002917286,3068.647096
2647,FBgn0028704,0.111468887,11.38065995,0.080629169,9351.386479
2648,FBgn0028707,1.045869579,1.255799365,0.001500702,913.43775
2649,FBgn0028708,0.250176487,4.357456344,0.084291046,1166.946899
2650,FBgn0028717,0.391056076,7.116541097,1.84E-09,2838.692129
2651,FBgn0028734,-0.261946276,6.523067046,0.000404579,3847.664526
2652,FBgn0028737,0.125147348,6.624555948,0.090871455,629.8400348
2653,FBgn0028738,0.862371503,-0.236222589,0.243115038,570.23425
2654,FBgn0028740,0.284567969,0.270889314,0.615322589,1690.06275
2655,FBgn0028743,0.215891749,7.83469592,0.003063257,4511.136655
2656,FBgn0028744,0.051620953,3.456959701,0.725432284,2329.06275
2657,FBgn0028746,0.055177839,4.567673706,0.622442093,470.9691297
2658,FBgn0028789,0,-2.120239339,1,1247.56275
2659,FBgn0028833,0.209865509,6.733477088,0.006855135,1017.06275
2660,FBgn0028836,-0.10256207,5.325394185,0.263056438,1001.06275
2661,FBgn0028837,-0.079688973,4.356003581,0.521213044,1018.06275
2662,FBgn0028838,0,-2.120239339,1,1116.06275
2663,FBgn0028841,-0.332101497,1.49098101,0.572660577,826.4956765
2664,FBgn0028844,0.004227183,-1.661043362,1,457.8646999
2665,FBgn0028847,0.832823785,-1.076196599,0.39593044,1183.06275
2666,FBgn0028848,1.199017528,-1.076134276,0.264948716,2112.293363
2667,FBgn0028850,1.592633702,-1.727917922,0.424447511,627.3546409
2668,FBgn0028852,0,-2.120239339,1,1375.06275
2669,FBgn0028853,0.410227699,-0.728685818,0.787584179,866.8383746
2670,FBgn0028855,-1.580859479,-2.032795769,1,198.084
2671,FBgn0028856,1.093271026,-0.446798209,0.090939812,1092.06275
2672,FBgn0028857,0.385418449,-1.213093889,0.809720045,1108.06275
2673,FBgn0028858,1.555352819,-1.727973229,0.476621198,773.7214809
2674,FBgn0028862,-0.235141429,6.656690563,0.000677486,3837.325987
2675,FBgn0028863,0.331755638,8.890213646,0.000903326,7789.219268
2676,FBgn0028866,0.267496914,-0.505245181,0.779317011,1672.06275
2677,FBgn0028867,-1.572187855,-1.728004449,0.40266622,1021.419335
2678,FBgn0028868,0.740558581,-1.872415439,1,1134.945657
2679,FBgn0028870,0.714450049,-0.313147996,0.324527018,973.06275
2680,FBgn0028871,1.591402402,-2.032708115,1,621.238
2681,FBgn0028872,0.598209051,-0.010717663,0.318785509,1707.581464
2682,FBgn0028875,0.10500333,9.652354426,0.295299003,8893.955575
2683,FBgn0028878,0.740239962,-1.365237866,0.594325306,1935.510934
2684,FBgn0028879,0.042751502,8.269011882,0.572389459,5202.149061
2685,FBgn0028880,0.001243581,-1.660545648,1,916.6528798
2686,FBgn0028884,1.586080519,-2.032818762,1,728.242
2687,FBgn0028886,-0.71471688,3.126913855,0.000167722,2148.635568
2688,FBgn0028887,1.576998061,-1.727882528,0.414145551,5678.623338
2689,FBgn0028888,-0.01347368,6.745172639,0.901865209,5895.06275
2690,FBgn0028892,1.134812634,-1.596871701,0.529870345,1752.258431
2691,FBgn0028893,0.879941679,-1.476208589,0.573241522,1504.151534
2692,FBgn0028894,0.024745849,3.99969682,0.884532746,834.06275
2693,FBgn0028895,0.030232393,3.047367284,0.876961254,1291.238327
2694,FBgn0028896,-0.596719697,-0.36489932,0.324699604,480.2935
2695,FBgn0028897,-0.240010823,2.909269579,0.184049885,898.06275
2696,FBgn0028899,0.500600865,4.608512861,0.00117117,7018.06275
2697,FBgn0028900,0.75243737,-1.872613435,1,911.6115712
2698,FBgn0028901,1.385219488,-1.535454811,0.332758189,5817.943277
2699,FBgn0028902,0.40039033,-1.597349931,1,1842.858647
2700,FBgn0028903,1.601759168,-1.728245781,0.423176748,1237.77477
2701,FBgn0028913,0.013800786,-1.798406776,1,469.9010906
2702,FBgn0028916,-0.158441777,6.954422069,0.016893263,3214.016075
2703,FBgn0028919,0.210004101,3.727935608,0.150083393,993.0434561
2704,FBgn0028920,3.165152129,-0.189958579,0.001798332,773.03123
2705,FBgn0028926,-0.065923358,3.308058175,0.687922394,541.246625
2706,FBgn0028931,0.207352776,3.280112783,0.178771424,2029.300525
2707,FBgn0028932,0.041469918,4.218039904,0.716475352,994.06275
2708,FBgn0028935,0.75243737,-1.872613435,1,2722.611856
2709,FBgn0028936,0.050404426,1.862521323,0.870305254,1086.837223
2710,FBgn0028938,-0.457712329,-1.728397466,1,2140.688089
2711,FBgn0028939,-0.742302864,0.833654511,0.048807764,2426.311393
2712,FBgn0028940,-0.176333288,7.62152731,0.005494913,1581.06275
2713,FBgn0028941,-1.589202898,-2.032622329,1,864.807
2714,FBgn0028942,-0.709311098,-1.872815691,1,655.9549993
2715,FBgn0028943,1.574900026,-1.727848448,0.42465556,302.8186105
2716,FBgn0028944,0,-2.120239339,1,604.22125
2717,FBgn0028945,2.327697249,-1.950261006,0.514364933,627.594671
2718,FBgn0028946,1.226221891,-1.798121646,0.645669276,1104.070748
2719,FBgn0028947,0,-2.120239339,1,664.18525
2720,FBgn0028948,0,-2.120239339,1,757.079
2721,FBgn0028949,1.590347053,-2.032729956,1,631.554
2722,FBgn0028950,2.325456912,-1.950310082,0.514364933,802.7725985
2723,FBgn0028952,0.02040109,-0.596746276,1,1990.83712
2724,FBgn0028953,0.065637593,7.157145035,0.322536482,3826.145976
2725,FBgn0028955,0.565777453,4.324158186,0.001062523,1156.910238
2726,FBgn0028956,-2.025124701,1.149310189,1.33E-07,1825.532827
2727,FBgn0028962,-0.285637013,4.831561048,0.002637106,3048.06275
2728,FBgn0028963,-1.008085567,-0.032811104,0.056523858,1554.06275
2729,FBgn0028965,0.018725107,4.187034266,0.890659721,1181.06275
2730,FBgn0028968,-0.083923049,6.171427858,0.29103951,2876.022931
2731,FBgn0028969,-0.058650272,5.983889,0.455415919,1983.158996
2732,FBgn0028970,-0.204225107,5.677952377,0.024547473,1248.06275
2733,FBgn0028978,0.735305437,2.563208061,0.000842244,2187.06275
2734,FBgn0028979,0.151256325,5.223601432,0.130942351,5411.315833
2735,FBgn0028980,-0.119243426,4.743682538,0.270323838,1472.06275
2736,FBgn0028982,0.046524254,6.999997267,0.472906342,5972.986586
2737,FBgn0028983,0.444138067,3.327928858,0.007118858,1112.06275
2738,FBgn0028984,-0.432454007,6.128728684,5.82E-08,1335.705821
2739,FBgn0028986,2.107940672,-0.313181675,0.04374358,1009.673806
2740,FBgn0028987,2.353857477,-0.190689835,0.013745192,1028.06275
2741,FBgn0028988,-0.684960851,2.823902614,0.000964849,1010.06275
2742,FBgn0028990,0.528227335,4.393853882,8.71E-06,1429.259904
2743,FBgn0028991,0.191249208,6.071331285,0.141777682,3414.06275
2744,FBgn0028992,-0.209567441,4.530608244,0.050747505,1169.06275
2745,FBgn0028996,0.158110629,9.637762364,0.06530865,6123.015297
2746,FBgn0028997,0.207432947,-0.099007769,0.72970795,1207.06275
2747,FBgn0028999,0.128252018,0.761935812,0.752059748,3023.06275
2748,FBgn0029002,0.184183078,4.002359898,0.156184926,932.3867329
2749,FBgn0029003,-0.063542098,4.221441615,0.553781063,1897.06275
2750,FBgn0029006,-0.043260418,7.125288049,0.535900158,5180.06275
2751,FBgn0029067,0.0471921,6.564578201,0.498188795,2846.201942
2752,FBgn0029079,0.044039609,2.793574622,0.863275794,647.200625
2753,FBgn0029084,1.282522089,-1.033139713,0.23998285,1129.29803
2754,FBgn0029088,0.046795677,6.548146575,0.53695241,4699.06275
2755,FBgn0029091,-0.434929151,-0.99053336,0.695317303,4320.232034
2756,FBgn0029092,0.013750761,7.321588668,0.859240072,2251.280662
2757,FBgn0029093,0.043969297,8.92211813,0.519513188,1211.979947
2758,FBgn0029094,0.01255372,4.176947032,0.929802086,964.3179683
2759,FBgn0029095,0.256185802,2.927831429,0.148120476,2793.916926
2760,FBgn0029105,0.081539929,6.787078189,0.24934319,2822.06275
2761,FBgn0029113,-0.194013792,4.879886338,0.063450117,2144.06275
2762,FBgn0029114,-0.445145947,2.994188686,0.022512146,7029.06275
2763,FBgn0029117,-0.480787563,3.677121205,0.000121537,870.06275
2764,FBgn0029118,0.235036552,4.771580475,0.021029223,1339.231445
2765,FBgn0029121,-0.060130646,2.544961191,0.800766541,1086.06275
2766,FBgn0029123,-0.018935238,7.653842641,0.785423319,3841.06275
2767,FBgn0029131,-0.539047562,4.244978345,1.27E-06,1539.06275
2768,FBgn0029133,0.132099832,5.916993074,0.126459846,1208.147023
2769,FBgn0029134,-0.060507023,5.951625484,0.482971964,947.1427218
2770,FBgn0029137,-0.197873358,6.213546917,0.01001575,2281.06275
2771,FBgn0029147,-1.887052175,2.282775684,2.02E-19,1688.43775
2772,FBgn0029148,0.130813837,2.330996104,0.584374919,503.1501019
2773,FBgn0029152,0.171764772,6.092628965,0.021022781,2692.177124
2774,FBgn0029153,1.877126436,-1.660459515,0.371376512,1935.520734
2775,FBgn0029154,1.507688901,-0.695448877,0.096033438,4013.005739
2776,FBgn0029155,-0.490452382,9.379252688,1.95E-15,3022.584387
2777,FBgn0029157,0.046897184,6.348330113,0.546757509,4459.6313
2778,FBgn0029158,-0.063074237,5.135459659,0.572374869,1188.06275
2779,FBgn0029161,-0.004507758,6.82751496,0.956490327,1101.348371
2780,FBgn0029167,-1.320010714,5.029346355,2.47E-25,11568.71414
2781,FBgn0029170,-0.647300453,-0.564422492,0.384152393,1422.06275
2782,FBgn0029172,0,-2.120239339,1,1127.06275
2783,FBgn0029174,-0.277954115,6.022135963,0.001499607,1311.858196
2784,FBgn0029175,-0.384829188,6.727665699,2.63E-07,2509.06275
2785,FBgn0029176,0.003487537,8.040421227,0.960052529,1480.470743
2786,FBgn0029501,0.475131781,-1.075855054,0.706141527,2269.548884
2787,FBgn0029502,0.266885189,6.050372493,0.001315797,714.12125
2788,FBgn0029503,-0.041343804,3.352356577,0.770023426,1056.06275
2789,FBgn0029504,0.468803419,7.486352203,2.12E-10,7440.347809
2790,FBgn0029506,0.139128007,7.159812654,0.028925854,1209.042736
2791,FBgn0029507,2.617858569,4.860356835,1.43E-75,713.7005356
2792,FBgn0029508,-0.275625484,5.288792666,0.017860552,927.9949115
2793,FBgn0029512,-0.225934954,4.099453088,0.06467798,982.06275
2794,FBgn0029514,0.086947558,4.64607649,0.38209145,1225.380308
2795,FBgn0029518,0.170110039,0.567106852,0.710447183,1004.06275
2796,FBgn0029521,0.522151761,2.052079668,0.027585205,1003.06275
2797,FBgn0029522,0.913639818,1.157334891,0.006146088,625.7304622
2798,FBgn0029523,0.494924112,4.701300603,5.71E-05,2124.06275
2799,FBgn0029524,0.133721488,2.869253077,0.500542379,416.0209121
2800,FBgn0029525,0.468218255,4.188080961,0.000338972,4157.06275
2801,FBgn0029526,-0.089610562,5.002663087,0.359412466,1384.293744
2802,FBgn0029529,-0.294944,4.116935815,0.032732594,314.9335
2803,FBgn0029531,2.32141806,-1.950398785,0.514364933,1509.193
2804,FBgn0029532,-1.584258137,-1.727643436,0.402090186,1376.893249
2805,FBgn0029535,0,-2.120239339,1,291.236
2806,FBgn0029539,2.326458901,-1.950288265,0.514364933,449.8497477
2807,FBgn0029552,1.586080519,-2.032818762,1,413.499
2808,FBgn0029568,-1.5874336,-2.032658848,1,1421.652
2809,FBgn0029573,-0.289042469,-0.420745741,0.680730245,505.269125
2810,FBgn0029580,-0.51046027,1.886037386,0.032992206,568.235375
2811,FBgn0029587,-0.004918807,-1.797950712,1,2302.95553
2812,FBgn0029588,-0.149796489,4.129542152,0.230724476,713.1225
2813,FBgn0029589,1.08457294,-1.26173332,0.324602032,530.9380243
2814,FBgn0029590,1.283888232,1.864971877,1.36E-07,664.18525
2815,FBgn0029594,-0.162513004,4.910124365,0.108386522,614.8062385
2816,FBgn0029596,3.463993777,-1.727879566,0.073199941,734.6538036
2817,FBgn0029603,0.486422976,-1.727861939,1,1230.606383
2818,FBgn0029606,1.588049984,-1.07515352,0.081700689,707.309853
2819,FBgn0029608,-0.248430318,4.777599048,0.055983517,1042.361073
2820,FBgn0029629,0.404394271,6.527446196,2.74E-07,842.06275
2821,FBgn0029639,-0.600107059,-0.834929777,0.452429807,544.24525
2822,FBgn0029642,0.010542922,-1.950265298,1,649.5364963
2823,FBgn0029643,0.006527974,-1.950348562,1,1385.79203
2824,FBgn0029644,-1.223001155,-1.798049608,0.645669276,662.0398874
2825,FBgn0029645,1.586080519,-2.032818762,1,871.193
2826,FBgn0029646,1.586080519,-2.032818762,1,1010.193
2827,FBgn0029647,0,-2.120239339,1,303.069625
2828,FBgn0029648,0.091530086,2.414523152,0.715528167,813.3027451
2829,FBgn0029649,0,-2.120239339,1,723.119625
2830,FBgn0029656,-0.369342414,-1.213939472,0.809261057,1474.06275
2831,FBgn0029657,1.875984367,-1.660617533,0.250304219,3676.936515
2832,FBgn0029658,1.574527042,-1.72810955,0.47522128,652.0607219
2833,FBgn0029659,1.45723315,-1.313398816,0.225347043,972.9715116
2834,FBgn0029660,0.02118655,-1.950490834,1,1479.413795
2835,FBgn0029661,1.603476923,-1.72808133,0.401959609,1323.022721
2836,FBgn0029662,0.37592343,-1.59665077,1,2159.516605
2837,FBgn0029663,-0.029565345,7.688267871,0.676283171,4250.701551
2838,FBgn0029664,0.111224443,4.678674567,0.266691982,1285.666082
2839,FBgn0029665,-0.226845803,3.66113485,0.153044121,589.227
2840,FBgn0029666,0.252267265,6.475453166,0.000585143,4562.945529
2841,FBgn0029667,-0.830418296,-1.660880254,0.712944146,1694.758098
2842,FBgn0029669,1.586080519,-2.032818762,1,420.486
2843,FBgn0029672,0.324087288,3.350244842,0.027133358,1608.833226
2844,FBgn0029676,-0.203428925,5.014406466,0.163084968,1863.330304
2845,FBgn0029679,1.586080519,-2.032818762,1,2544.193
2846,FBgn0029681,0.255549599,-1.365617108,1,1813.766784
2847,FBgn0029685,0.259174853,5.89650025,0.001206721,3483.423659
2848,FBgn0029686,0.082073297,3.994773248,0.480560641,3769.06275
2849,FBgn0029687,-0.107841915,7.896131325,0.144143916,3541.761452
2850,FBgn0029688,0.16400411,7.668299487,0.034784636,8753.413726
2851,FBgn0029689,0.197265205,5.93068874,0.156160796,2514.06275
2852,FBgn0029690,0.219399036,-0.660986785,0.873502955,1691.06275
2853,FBgn0029693,-0.102641918,5.013199864,0.316936226,2869.910115
2854,FBgn0029694,2.329504144,-1.950221374,0.514364933,1038.404
2855,FBgn0029696,0,-2.120239339,1,337.737125
2856,FBgn0029697,-0.093632687,-0.762720541,1,4093.06275
2857,FBgn0029700,-0.001532579,-1.798297525,1,738.545089
2858,FBgn0029701,0,-2.120239339,1,388.481375
2859,FBgn0029702,3.688419132,-1.660971808,0.075082907,2197.786476
2860,FBgn0029703,1.39659542,-1.535614662,0.372774363,1726.265536
2861,FBgn0029705,0.011888647,-1.419625828,1,1457.23098
2862,FBgn0029706,-0.124834054,5.731080432,0.146780586,3600.06275
2863,FBgn0029708,0.051422168,8.564141155,0.451035134,3565.22708
2864,FBgn0029709,-0.025073413,5.449605608,0.790502382,927.4307703
2865,FBgn0029710,0.678836807,3.992351499,6.45E-07,1508.06275
2866,FBgn0029711,-0.124827863,5.815746608,0.159458594,3099.928074
2867,FBgn0029712,-0.026705043,2.881898964,0.90796054,703.134375
2868,FBgn0029713,0.01725741,4.424838565,0.881261081,1811.06275
2869,FBgn0029714,-0.002915431,3.928992639,0.982885425,785.072
2870,FBgn0029715,-0.133586639,4.709975296,0.28811073,896.4143771
2871,FBgn0029716,1.586080519,-2.032818762,1,2069.193
2872,FBgn0029717,1.23864191,-1.798593337,0.645669276,703.8395325
2873,FBgn0029718,-0.139120674,4.400013578,0.247019748,511.265125
2874,FBgn0029719,0.684731539,0.030936555,0.19121145,2107.06275
2875,FBgn0029720,0.162372127,8.114484176,0.008212325,1403.000655
2876,FBgn0029722,1.004176937,1.537836126,0.000328163,1693.06275
2877,FBgn0029723,-0.994889203,5.842281994,2.39E-34,2572.743448
2878,FBgn0029724,0.020131201,-1.950512649,1,1224.570702
2879,FBgn0029725,1.585191035,-1.727857662,0.402437697,1209.272035
2880,FBgn0029726,2.326694621,-1.950282824,0.514364933,342.2510335
2881,FBgn0029727,-1.570215852,-2.033021593,1,1805.769
2882,FBgn0029728,1.115675834,1.486275033,0.000316991,5767.730563
2883,FBgn0029729,1.590347053,-2.032729956,1,666.518
2884,FBgn0029730,1.894264452,-1.661261558,0.362542617,1415.980611
2885,FBgn0029733,-0.780849677,0.91373893,0.015927415,1683.06275
2886,FBgn0029736,-0.009856738,5.181258936,0.928856084,2538.06275
2887,FBgn0029737,0.511369336,6.487555219,2.24E-12,1991.721377
2888,FBgn0029740,1.591402402,-2.032708115,1,605.24
2889,FBgn0029745,0.738023312,-1.872190209,1,904.0655755
2890,FBgn0029746,0.094496791,8.325539493,0.305899933,16039.60531
2891,FBgn0029747,1.601759168,-1.728245781,0.423176748,1940.779812
2892,FBgn0029750,2.07825042,-1.313089677,0.06211282,2444.326286
2893,FBgn0029751,0.876264669,-1.661408751,0.721212971,978.6116005
2894,FBgn0029752,0.819921786,-0.01151746,0.14974095,921.06275
2895,FBgn0029753,1.555862495,-1.476328585,0.291613115,1682.023435
2896,FBgn0029754,0.75524106,-1.872552068,1,1699.778554
2897,FBgn0029755,0.074043438,3.52229149,0.590299526,1478.06275
2898,FBgn0029756,-0.040013044,4.52964093,0.7661597,2428.566578
2899,FBgn0029761,0.224039852,8.77375056,0.016393181,7743.192119
2900,FBgn0029762,-1.42200684,1.204171167,4.61E-05,2300.06275
2901,FBgn0029763,0.135100784,5.341135584,0.126364794,4263.855142
2902,FBgn0029765,-1.69452919,0.608124265,8.34E-05,336.7445
2903,FBgn0029766,1.269390989,3.720690737,2.39E-10,1836.815718
2904,FBgn0029768,-0.389710509,6.9294954,7.65E-06,3111.728038
2905,FBgn0029769,0.426008964,1.806742597,0.159774624,1918.173095
2906,FBgn0029770,-0.727187976,-1.872417452,1,575.9811964
2907,FBgn0029771,-0.242501143,6.870278793,0.002903923,1060.471718
2908,FBgn0029778,0.06310598,4.181908957,0.606918146,1748.06275
2909,FBgn0029783,-0.128837796,4.27542004,0.274015832,941.1509497
2910,FBgn0029785,0.133177889,9.084992613,0.042854324,363.6700602
2911,FBgn0029789,-0.106753891,5.60869527,0.241286444,3489.06275
2912,FBgn0029791,-0.416599249,3.091884785,0.015819045,3640.356945
2913,FBgn0029795,-1.133245901,-1.596485431,0.47843265,1285.614651
2914,FBgn0029798,0.548699818,4.380227604,5.96E-08,3165.214666
2915,FBgn0029799,-0.21420018,6.449967025,0.010879954,1168.650109
2916,FBgn0029800,0.227281542,4.276746581,0.045206432,548.6203714
2917,FBgn0029801,0.14935824,6.833420376,0.035479179,2130.286885
2918,FBgn0029804,-1.049163954,3.872206705,1.48E-17,1798.06275
2919,FBgn0029807,0.437935299,-1.312386791,0.797590903,3393.55367
2920,FBgn0029809,-0.958073041,-0.505051255,0.124313365,1248.06275
2921,FBgn0029810,0.304051563,9.748873565,4.12E-06,2158.06275
2922,FBgn0029811,-0.720593733,-1.872617721,1,423.514197
2923,FBgn0029812,-1.361460515,-1.535812017,0.320073367,894.6667086
2924,FBgn0029813,0.541867909,-1.419599939,0.769294092,772.0755
2925,FBgn0029814,0.015623102,9.739230093,0.822284651,4093.809408
2926,FBgn0029816,2.322653222,-1.950371528,0.514364933,649.1532227
2927,FBgn0029817,2.810985514,-1.872300757,0.2715474,831.3653402
2928,FBgn0029818,-0.130424705,5.644861423,0.146352905,2203.06275
2929,FBgn0029819,0.15158834,6.509347992,0.064785889,2087.921187
2930,FBgn0029820,0.312774612,6.519520242,0.000175005,2332.274024
2931,FBgn0029821,0.576520259,1.6292427,0.043764437,1656.827492
2932,FBgn0029822,0.236116489,5.557079938,0.010504905,2738.833599
2933,FBgn0029823,0.116514452,5.811718847,0.375550542,1545.264832
2934,FBgn0029824,0.425119226,6.143349747,2.82E-07,2914.767211
2935,FBgn0029825,0.206489488,4.74570675,0.058726151,2189.06275
2936,FBgn0029826,0.761979358,5.589456137,3.18E-15,924.06275
2937,FBgn0029827,0.846050136,-1.660443839,0.706431529,972.0625643
2938,FBgn0029828,-1.003018676,3.246526668,2.64E-07,1223.06275
2939,FBgn0029830,0.871272274,3.880450166,1.20E-10,3468.308544
2940,FBgn0029831,-0.443378944,3.899344089,0.105477739,2506.38178
2941,FBgn0029833,0.141453614,4.537108293,0.183838366,780.2717906
2942,FBgn0029834,-0.005035447,7.691814601,0.949740745,8108.403109
2943,FBgn0029835,0.801340922,-0.288405269,0.229638479,3918.52282
2944,FBgn0029836,0.745599421,-1.872305044,1,620.1266036
2945,FBgn0029837,-0.518892432,8.732909126,8.61E-12,1776.004664
2946,FBgn0029838,-0.402219999,1.030181052,0.210272862,1030.312364
2947,FBgn0029839,-0.15814211,5.042696721,0.160486093,1090.06275
2948,FBgn0029840,0.249056424,5.79202758,0.029012871,6908.93775
2949,FBgn0029843,-0.079199923,6.347826392,0.341975903,3218.874353
2950,FBgn0029848,-0.487536054,-1.727727576,1,1724.047336
2951,FBgn0029849,-0.183921534,5.666337875,0.021879035,1613.877266
2952,FBgn0029851,-0.228876697,1.686410969,0.448000176,1377.671707
2953,FBgn0029853,-0.415972572,2.716898836,0.04698941,766.07625
2954,FBgn0029854,0.336872606,5.23109791,0.000198353,510.773691
2955,FBgn0029856,0.463583078,0.509269781,0.253226625,1177.06275
2956,FBgn0029857,0.111161877,3.951637822,0.35869167,1278.06275
2957,FBgn0029858,0.200723354,2.756101736,0.245917535,1856.023088
2958,FBgn0029859,-0.035259777,-0.238765798,1,988.06275
2959,FBgn0029860,0.282637827,4.802781307,0.021959352,425.0622574
2960,FBgn0029861,0.271354796,4.682451943,0.014869238,3047.06275
2961,FBgn0029863,-0.716503411,0.959367372,0.076539348,1097.06275
2962,FBgn0029864,0.322608449,7.743958652,4.20E-05,6619.268052
2963,FBgn0029866,-0.357309862,2.140358222,0.117792823,1839.977588
2964,FBgn0029867,0.090677605,5.640880331,0.305427729,1949.06275
